Time,Displacement,Force
(s),(mm),(kN)
"15.7400","0.3747","-0.0032"
"15.7600","0.3754","0.0031"
"15.7800","0.3757","-0.0010"
"15.8000","0.3758","-0.0026"
"15.8200","0.3765","-0.0030"
"15.8400","0.3769","-0.0026"
"15.8600","0.3774","0.0045"
"15.8800","0.3776","0.0003"
"15.9000","0.3782","-0.0021"
"15.9200","0.3788","-0.0017"
"15.9400","0.3792","-0.0027"
"15.9600","0.3796","0.0044"
"15.9800","0.3800","-0.0005"
"16.0000","0.3803","-0.0022"
"16.0200","0.3809","-0.0022"
"16.0400","0.3814","-0.0028"
"16.0600","0.3821","0.0078"
"16.0800","0.3823","-0.0002"
"16.1000","0.3828","-0.0027"
"16.1200","0.3833","-0.0029"
"16.1400","0.3839","-0.0037"
"16.1600","0.3844","0.0062"
"16.1800","0.3848","-0.0005"
"16.2000","0.3853","-0.0029"
"16.2200","0.3858","-0.0033"
"16.2400","0.3861","-0.0030"
"16.2600","0.3866","0.0042"
"16.2800","0.3870","0.0011"
"16.3000","0.3875","-0.0022"
"16.3200","0.3880","-0.0029"
"16.3400","0.3885","-0.0011"
"16.3600","0.3889","-0.0001"
"16.3800","0.3894","-0.0033"
"16.4000","0.3900","-0.0041"
"16.4200","0.3905","-0.0036"
"16.4400","0.3909","-0.0033"
"16.4600","0.3915","0.0071"
"16.4800","0.3920","0.0006"
"16.5000","0.3924","-0.0031"
"16.5200","0.3931","-0.0040"
"16.5400","0.3936","-0.0042"
"16.5600","0.3940","0.0012"
"16.5800","0.3943","-0.0027"
"16.6000","0.3946","-0.0041"
"16.6200","0.3953","-0.0045"
"16.6400","0.3958","-0.0039"
"16.6600","0.3963","0.0041"
"16.6800","0.3967","-0.0021"
"16.7000","0.3972","-0.0035"
"16.7200","0.3977","-0.0046"
"16.7400","0.3979","-0.0037"
"16.7600","0.3986","0.0058"
"16.7800","0.3991","-0.0020"
"16.8000","0.3996","-0.0042"
"16.8200","0.4000","-0.0043"
"16.8400","0.4003","-0.0042"
"16.8600","0.4010","0.0052"
"16.8800","0.4013","-0.0011"
"16.9000","0.4018","-0.0032"
"16.9200","0.4022","-0.0025"
"16.9400","0.4027","-0.0034"
"16.9600","0.4029","0.0080"
"16.9800","0.4034","-0.0002"
"17.0000","0.4039","-0.0018"
"17.0200","0.4044","-0.0029"
"17.0400","0.4049","-0.0039"
"17.0600","0.4054","0.0045"
"17.0800","0.4056","-0.0002"
"17.1000","0.4063","-0.0030"
"17.1200","0.4068","-0.0034"
"17.1400","0.4073","-0.0036"
"17.1600","0.4080","-0.0012"
"17.1800","0.4084","0.0006"
"17.2000","0.4091","-0.0032"
"17.2200","0.4095","-0.0035"
"17.2400","0.4098","-0.0036"
"17.2600","0.4102","0.0000"
"17.2800","0.4109","-0.0038"
"17.3000","0.4113","-0.0047"
"17.3200","0.4117","-0.0048"
"17.3400","0.4123","-0.0037"
"17.3600","0.4127","0.0016"
"17.3800","0.4132","-0.0022"
"17.4000","0.4132","-0.0037"
"17.4200","0.4141","-0.0041"
"17.4400","0.4146","-0.0050"
"17.4600","0.4150","0.0016"
"17.4800","0.4151","-0.0016"
"17.5000","0.4157","-0.0039"
"17.5200","0.4161","-0.0037"
"17.5400","0.4166","-0.0040"
"17.5600","0.4170","0.0036"
"17.5800","0.4175","-0.0021"
"17.6000","0.4181","-0.0032"
"17.6200","0.4185","-0.0036"
"17.6400","0.4190","-0.0023"
"17.6600","0.4192","0.0059"
"17.6800","0.4197","-0.0010"
"17.7000","0.4205","-0.0023"
"17.7200","0.4208","-0.0020"
"17.7400","0.4214","-0.0031"
"17.7600","0.4218","-0.0033"
"17.7800","0.4221","0.0066"
"17.8000","0.4225","0.0002"
"17.8200","0.4232","-0.0025"
"17.8400","0.4237","-0.0029"
"17.8600","0.4243","0.0098"
"17.8800","0.4249","0.0009"
"17.9000","0.4252","-0.0005"
"17.9200","0.4257","-0.0016"
"17.9400","0.4261","-0.0016"
"17.9600","0.4265","0.0030"
"17.9800","0.4270","0.0011"
"18.0000","0.4274","-0.0030"
"18.0200","0.4280","-0.0033"
"18.0400","0.4286","0.0002"
"18.0600","0.4290","0.0008"
"18.0800","0.4294","-0.0025"
"18.1000","0.4298","-0.0037"
"18.1200","0.4303","-0.0052"
"18.1400","0.4309","-0.0031"
"18.1600","0.4313","0.0008"
"18.1800","0.4316","-0.0019"
"18.2000","0.4321","-0.0024"
"18.2200","0.4327","-0.0020"
"18.2400","0.4332","-0.0027"
"18.2600","0.4336","0.0036"
"18.2800","0.4341","-0.0022"
"18.3000","0.4346","-0.0034"
"18.3200","0.4350","-0.0027"
"18.3400","0.4354","-0.0035"
"18.3600","0.4361","0.0038"
"18.3800","0.4362","-0.0001"
"18.4000","0.4367","-0.0031"
"18.4200","0.4373","-0.0033"
"18.4400","0.4376","-0.0052"
"18.4600","0.4383","0.0046"
"18.4800","0.4385","-0.0014"
"18.5000","0.4391","-0.0025"
"18.5200","0.4395","-0.0032"
"18.5400","0.4400","-0.0024"
"18.5600","0.4405","0.0076"
"18.5800","0.4410","-0.0005"
"18.6000","0.4413","-0.0020"
"18.6200","0.4418","-0.0011"
"18.6400","0.4423","-0.0020"
"18.6600","0.4428","0.0089"
"18.6800","0.4433","0.0000"
"18.7000","0.4437","-0.0015"
"18.7200","0.4441","-0.0026"
"18.7400","0.4446","-0.0030"
"18.7600","0.4451","0.0082"
"18.7800","0.4455","-0.0001"
"18.8000","0.4459","-0.0026"
"18.8200","0.4464","-0.0043"
"18.8400","0.4470","-0.0044"
"18.8600","0.4475","0.0032"
"18.8800","0.4480","0.0002"
"18.9000","0.4486","-0.0035"
"18.9200","0.4489","-0.0029"
"18.9400","0.4494","-0.0034"
"18.9600","0.4498","0.0006"
"18.9800","0.4500","-0.0023"
"19.0000","0.4509","-0.0027"
"19.0200","0.4513","-0.0026"
"19.0400","0.4517","-0.0029"
"19.0600","0.4522","0.0008"
"19.0800","0.4527","-0.0020"
"19.1000","0.4531","-0.0027"
"19.1200","0.4533","-0.0027"
"19.1400","0.4539","-0.0020"
"19.1600","0.4543","0.0035"
"19.1800","0.4548","-0.0014"
"19.2000","0.4552","-0.0030"
"19.2200","0.4557","-0.0043"
"19.2400","0.4560","-0.0029"
"19.2600","0.4565","0.0036"
"19.2800","0.4572","-0.0015"
"19.3000","0.4575","-0.0022"
"19.3200","0.4579","-0.0037"
"19.3400","0.4586","-0.0044"
"19.3600","0.4590","0.0065"
"19.3800","0.4596","-0.0020"
"19.4000","0.4603","-0.0024"
"19.4200","0.4607","-0.0021"
"19.4400","0.4612","-0.0027"
"19.4600","0.4616","0.0067"
"19.4800","0.4620","-0.0005"
"19.5000","0.4627","-0.0027"
"19.5200","0.4632","-0.0022"
"19.5400","0.4636","-0.0025"
"19.5600","0.4643","0.0081"
"19.5800","0.4644","0.0014"
"19.6000","0.4649","-0.0023"
"19.6200","0.4652","-0.0017"
"19.6400","0.4658","-0.0022"
"19.6600","0.4663","0.0057"
"19.6800","0.4666","0.0006"
"19.7000","0.4672","-0.0020"
"19.7200","0.4675","-0.0028"
"19.7400","0.4681","-0.0033"
"19.7600","0.4685","0.0006"
"19.7800","0.4689","0.0006"
"19.8000","0.4693","-0.0023"
"19.8200","0.4697","-0.0028"
"19.8400","0.4703","-0.0029"
"19.8600","0.4707","0.0016"
"19.8800","0.4713","-0.0021"
"19.9000","0.4718","-0.0042"
"19.9200","0.4721","-0.0029"
"19.9400","0.4726","-0.0031"
"19.9600","0.4732","0.0025"
"19.9800","0.4735","-0.0012"
"20.0000","0.4740","-0.0026"
"20.0200","0.4742","-0.0023"
"20.0400","0.4749","-0.0036"
"20.0600","0.4755","-0.0043"
"20.0800","0.4759","0.0026"
"20.1000","0.4762","-0.0025"
"20.1200","0.4769","-0.0042"
"20.1400","0.4773","-0.0045"
"20.1600","0.4778","0.0050"
"20.1800","0.4781","-0.0010"
"20.2000","0.4787","-0.0032"
"20.2200","0.4791","-0.0030"
"20.2400","0.4795","-0.0041"
"20.2600","0.4802","0.0051"
"20.2800","0.4806","-0.0014"
"20.3000","0.4809","-0.0041"
"20.3200","0.4814","-0.0054"
"20.3400","0.4818","-0.0066"
"20.3600","0.4823","0.0084"
"20.3800","0.4827","-0.0012"
"20.4000","0.4834","-0.0025"
"20.4200","0.4837","-0.0020"
"20.4400","0.4843","-0.0038"
"20.4600","0.4848","0.0059"
"20.4800","0.4850","-0.0007"
"20.5000","0.4859","-0.0028"
"20.5200","0.4858","-0.0033"
"20.5400","0.4867","-0.0045"
"20.5600","0.4872","-0.0003"
"20.5800","0.4877","0.0006"
"20.6000","0.4882","-0.0028"
"20.6200","0.4885","-0.0028"
"20.6400","0.4888","-0.0019"
"20.6600","0.4892","0.0009"
"20.6800","0.4896","-0.0039"
"20.7000","0.4901","-0.0047"
"20.7200","0.4907","-0.0041"
"20.7400","0.4911","-0.0051"
"20.7600","0.4918","0.0004"
"20.7800","0.4920","-0.0034"
"20.8000","0.4926","-0.0053"
"20.8200","0.4932","-0.0071"
"20.8400","0.4936","-0.0069"
"20.8600","0.4942","0.0010"
"20.8800","0.4947","-0.0035"
"20.9000","0.4952","-0.0058"
"20.9200","0.4955","-0.0045"
"20.9400","0.4959","-0.0050"
"20.9600","0.4965","0.0044"
"20.9800","0.4969","-0.0033"
"21.0000","0.4975","-0.0047"
"21.0200","0.4978","-0.0040"
"21.0400","0.4984","-0.0045"
"21.0600","0.4988","0.0046"
"21.0800","0.4990","-0.0018"
"21.1000","0.4997","-0.0028"
"21.1200","0.5002","-0.0036"
"21.1400","0.5007","-0.0026"
"21.1600","0.5013","0.0076"
"21.1800","0.5016","0.0007"
"21.2000","0.5021","-0.0027"
"21.2200","0.5027","-0.0042"
"21.2400","0.5031","-0.0045"
"21.2600","0.5033","0.0057"
"21.2800","0.5040","-0.0017"
"21.3000","0.5043","-0.0034"
"21.3200","0.5048","-0.0035"
"21.3400","0.5051","-0.0039"
"21.3600","0.5055","0.0071"
"21.3800","0.5063","-0.0007"
"21.4000","0.5066","-0.0029"
"21.4200","0.5071","-0.0039"
"21.4400","0.5074","-0.0035"
"21.4600","0.5079","-0.0015"
"21.4800","0.5083","0.0017"
"21.5000","0.5089","-0.0023"
"21.5200","0.5092","-0.0030"
"21.5400","0.5099","-0.0024"
"21.5600","0.5105","0.0002"
"21.5800","0.5108","-0.0036"
"21.6000","0.5114","-0.0031"
"21.6200","0.5118","-0.0034"
"21.6400","0.5123","-0.0044"
"21.6600","0.5127","0.0018"
"21.6800","0.5132","-0.0041"
"21.7000","0.5138","-0.0056"
"21.7200","0.5142","-0.0044"
"21.7400","0.5144","-0.0026"
"21.7600","0.5150","0.0038"
"21.7800","0.5155","-0.0016"
"21.8000","0.5162","-0.0020"
"21.8200","0.5165","-0.0024"
"21.8400","0.5168","-0.0033"
"21.8600","0.5174","0.0053"
"21.8800","0.5178","-0.0012"
"21.9000","0.5182","-0.0029"
"21.9200","0.5187","-0.0036"
"21.9400","0.5191","-0.0020"
"21.9600","0.5196","0.0068"
"21.9800","0.5202","-0.0007"
"22.0000","0.5204","-0.0029"
"22.0200","0.5209","-0.0031"
"22.0400","0.5214","-0.0034"
"22.0600","0.5219","0.0072"
"22.0800","0.5224","-0.0002"
"22.1000","0.5227","-0.0022"
"22.1200","0.5232","-0.0021"
"22.1400","0.5239","-0.0031"
"22.1600","0.5245","0.0059"
"22.1800","0.5248","-0.0008"
"22.2000","0.5253","-0.0025"
"22.2200","0.5257","-0.0035"
"22.2400","0.5261","-0.0031"
"22.2600","0.5266","0.0025"
"22.2800","0.5276","-0.0003"
"22.3000","0.5280","-0.0034"
"22.3200","0.5283","-0.0048"
"22.3400","0.5289","-0.0033"
"22.3600","0.5292","0.0005"
"22.3800","0.5295","-0.0026"
"22.4000","0.5300","-0.0048"
"22.4200","0.5305","-0.0045"
"22.4400","0.5309","-0.0042"
"22.4600","0.5316","0.0019"
"22.4800","0.5318","-0.0029"
"22.5000","0.5324","-0.0041"
"22.5200","0.5329","-0.0050"
"22.5400","0.5332","-0.0041"
"22.5600","0.5337","0.0019"
"22.5800","0.5342","-0.0022"
"22.6000","0.5348","-0.0027"
"22.6200","0.5351","-0.0030"
"22.6400","0.5357","-0.0041"
"22.6600","0.5362","-0.0034"
"22.6800","0.5367","0.0005"
"22.7000","0.5371","-0.0025"
"22.7200","0.5376","-0.0037"
"22.7400","0.5381","-0.0045"
"22.7600","0.5383","0.0051"
"22.7800","0.5389","-0.0003"
"22.8000","0.5394","-0.0019"
"22.8200","0.5399","-0.0023"
"22.8400","0.5401","-0.0029"
"22.8600","0.5406","0.0057"
"22.8800","0.5410","-0.0014"
"22.9000","0.5415","-0.0036"
"22.9200","0.5418","-0.0041"
"22.9400","0.5424","-0.0055"
"22.9600","0.5428","0.0060"
"22.9800","0.5435","-0.0019"
"23.0000","0.5443","-0.0042"
"23.0200","0.5446","-0.0054"
"23.0400","0.5451","-0.0056"
"23.0600","0.5453","0.0034"
"23.0800","0.5460","-0.0010"
"23.1000","0.5464","-0.0037"
"23.1200","0.5468","-0.0039"
"23.1400","0.5475","-0.0058"
"23.1600","0.5479","-0.0043"
"23.1800","0.5484","0.0001"
"23.2000","0.5486","-0.0031"
"23.2200","0.5491","-0.0037"
"23.2400","0.5496","-0.0039"
"23.2600","0.5501","0.0010"
"23.2800","0.5507","-0.0025"
"23.3000","0.5510","-0.0033"
"23.3200","0.5516","-0.0024"
"23.3400","0.5517","-0.0041"
"23.3600","0.5523","0.0019"
"23.3800","0.5526","-0.0027"
"23.4000","0.5533","-0.0022"
"23.4200","0.5541","-0.0032"
"23.4400","0.5542","-0.0034"
"23.4600","0.5546","0.0035"
"23.4800","0.5551","-0.0017"
"23.5000","0.5556","-0.0034"
"23.5200","0.5559","-0.0035"
"23.5400","0.5564","-0.0036"
"23.5600","0.5568","0.0057"
"23.5800","0.5572","-0.0027"
"23.6000","0.5576","-0.0044"
"23.6200","0.5581","-0.0052"
"23.6400","0.5585","-0.0047"
"23.6600","0.5592","0.0011"
"23.6800","0.5595","-0.0033"
"23.7000","0.5600","-0.0034"
"23.7200","0.5604","-0.0034"
"23.7400","0.5610","-0.0041"
"23.7600","0.5614","0.0068"
"23.7800","0.5620","-0.0004"
"23.8000","0.5627","-0.0021"
"23.8200","0.5630","-0.0032"
"23.8400","0.5636","-0.0058"
"23.8600","0.5639","0.0061"
"23.8800","0.5645","-0.0018"
"23.9000","0.5650","-0.0038"
"23.9200","0.5654","-0.0046"
"23.9400","0.5659","-0.0053"
"23.9600","0.5663","-0.0046"
"23.9800","0.5667","0.0072"
"24.0000","0.5674","-0.0003"
"24.0200","0.5677","-0.0019"
"24.0400","0.5681","0.0011"
"24.0600","0.5685","0.0017"
"24.0800","0.5690","-0.0020"
"24.1000","0.5693","-0.0031"
"24.1200","0.5699","-0.0030"
"24.1400","0.5704","-0.0027"
"24.1600","0.5708","0.0031"
"24.1800","0.5711","-0.0011"
"24.2000","0.5716","-0.0023"
"24.2200","0.5722","-0.0033"
"24.2400","0.5726","-0.0033"
"24.2600","0.5731","0.0027"
"24.2800","0.5733","-0.0032"
"24.3000","0.5742","-0.0036"
"24.3200","0.5747","-0.0041"
"24.3400","0.5750","-0.0040"
"24.3600","0.5755","0.0034"
"24.3800","0.5760","-0.0016"
"24.4000","0.5766","-0.0031"
"24.4200","0.5769","-0.0029"
"24.4400","0.5774","-0.0034"
"24.4600","0.5777","0.0053"
"24.4800","0.5783","-0.0011"
"24.5000","0.5789","-0.0031"
"24.5200","0.5794","-0.0032"
"24.5400","0.5796","-0.0027"
"24.5600","0.5801","0.0072"
"24.5800","0.5805","-0.0013"
"24.6000","0.5810","-0.0038"
"24.6200","0.5814","-0.0029"
"24.6400","0.5821","-0.0046"
"24.6600","0.5825","0.0074"
"24.6800","0.5829","0.0003"
"24.7000","0.5835","-0.0021"
"24.7200","0.5838","-0.0028"
"24.7400","0.5843","-0.0031"
"24.7600","0.5848","0.0054"
"24.7800","0.5853","-0.0003"
"24.8000","0.5859","-0.0033"
"24.8200","0.5863","-0.0040"
"24.8400","0.5868","-0.0052"
"24.8600","0.5876","0.0001"
"24.8800","0.5876","0.0000"
"24.9000","0.5884","-0.0025"
"24.9200","0.5888","-0.0023"
"24.9400","0.5891","-0.0028"
"24.9600","0.5896","0.0025"
"24.9800","0.5901","0.0005"
"25.0000","0.5905","-0.0018"
"25.0200","0.5909","-0.0034"
"25.0400","0.5913","-0.0036"
"25.0600","0.5919","0.0026"
"25.0800","0.5922","-0.0014"
"25.1000","0.5927","-0.0032"
"25.1200","0.5933","-0.0031"
"25.1400","0.5937","-0.0028"
"25.1600","0.5941","0.0036"
"25.1800","0.5947","-0.0014"
"25.2000","0.5952","-0.0039"
"25.2200","0.5959","-0.0036"
"25.2400","0.5964","-0.0041"
"25.2600","0.5968","0.0048"
"25.2800","0.5973","-0.0028"
"25.3000","0.5976","-0.0051"
"25.3200","0.5981","-0.0049"
"25.3400","0.5985","-0.0053"
"25.3600","0.5993","0.0043"
"25.3800","0.5995","-0.0020"
"25.4000","0.5999","-0.0029"
"25.4200","0.6003","-0.0044"
"25.4400","0.6009","-0.0030"
"25.4600","0.6014","0.0085"
"25.4800","0.6019","-0.0020"
"25.5000","0.6022","-0.0036"
"25.5200","0.6029","-0.0041"
"25.5400","0.6034","-0.0048"
"25.5600","0.6039","0.0067"
"25.5800","0.6041","-0.0008"
"25.6000","0.6048","-0.0034"
"25.6200","0.6053","-0.0040"
"25.6400","0.6055","-0.0037"
"25.6600","0.6060","0.0028"
"25.6800","0.6065","-0.0006"
"25.7000","0.6069","-0.0032"
"25.7200","0.6075","-0.0029"
"25.7400","0.6078","-0.0010"
"25.7600","0.6083","0.0012"
"25.7800","0.6086","-0.0027"
"25.8000","0.6091","-0.0040"
"25.8200","0.6097","-0.0035"
"25.8400","0.6099","-0.0055"
"25.8600","0.6106","0.0006"
"25.8800","0.6110","-0.0022"
"25.9000","0.6116","-0.0044"
"25.9200","0.6121","-0.0038"
"25.9400","0.6128","-0.0037"
"25.9600","0.6134","0.0007"
"25.9800","0.6138","-0.0022"
"26.0000","0.6140","-0.0038"
"26.0200","0.6144","-0.0044"
"26.0400","0.6150","-0.0039"
"26.0600","0.6155","0.0032"
"26.0800","0.6160","-0.0023"
"26.1000","0.6166","-0.0030"
"26.1200","0.6170","-0.0034"
"26.1400","0.6173","-0.0027"
"26.1600","0.6178","0.0046"
"26.1800","0.6185","-0.0013"
"26.2000","0.6188","-0.0025"
"26.2200","0.6192","-0.0033"
"26.2400","0.6197","-0.0035"
"26.2600","0.6202","-0.0032"
"26.2800","0.6205","0.0038"
"26.3000","0.6209","-0.0022"
"26.3200","0.6213","-0.0038"
"26.3400","0.6219","-0.0034"
"26.3600","0.6223","0.0083"
"26.3800","0.6229","0.0004"
"26.4000","0.6233","-0.0018"
"26.4200","0.6236","-0.0029"
"26.4400","0.6243","-0.0024"
"26.4600","0.6246","0.0067"
"26.4800","0.6252","0.0011"
"26.5000","0.6258","-0.0021"
"26.5200","0.6263","-0.0035"
"26.5400","0.6269","-0.0041"
"26.5600","0.6273","-0.0019"
"26.5800","0.6276","0.0002"
"26.6000","0.6281","-0.0047"
"26.6200","0.6288","-0.0046"
"26.6400","0.6291","-0.0032"
"26.6600","0.6297","0.0015"
"26.6800","0.6304","-0.0023"
"26.7000","0.6308","-0.0031"
"26.7200","0.6310","-0.0023"
"26.7400","0.6314","-0.0031"
"26.7600","0.6318","0.0018"
"26.7800","0.6322","-0.0013"
"26.8000","0.6328","-0.0026"
"26.8200","0.6332","-0.0041"
"26.8400","0.6336","-0.0045"
"26.8600","0.6341","0.0028"
"26.8800","0.6345","-0.0021"
"26.9000","0.6349","-0.0028"
"26.9200","0.6355","-0.0025"
"26.9400","0.6362","-0.0016"
"26.9600","0.6364","0.0048"
"26.9800","0.6369","-0.0005"
"27.0000","0.6374","-0.0022"
"27.0200","0.6378","-0.0017"
"27.0400","0.6383","-0.0023"
"27.0600","0.6388","0.0054"
"27.0800","0.6393","-0.0009"
"27.1000","0.6397","-0.0024"
"27.1200","0.6405","-0.0027"
"27.1400","0.6409","-0.0029"
"27.1600","0.6413","0.0073"
"27.1800","0.6418","-0.0005"
"27.2000","0.6421","-0.0029"
"27.2200","0.6427","-0.0033"
"27.2400","0.6433","-0.0035"
"27.2600","0.6438","0.0064"
"27.2800","0.6441","-0.0006"
"27.3000","0.6446","-0.0021"
"27.3200","0.6450","-0.0044"
"27.3400","0.6455","-0.0037"
"27.3600","0.6461","0.0017"
"27.3800","0.6465","0.0014"
"27.4000","0.6468","-0.0023"
"27.4200","0.6475","-0.0031"
"27.4400","0.6480","-0.0009"
"27.4600","0.6483","0.0007"
"27.4800","0.6489","-0.0020"
"27.5000","0.6493","-0.0035"
"27.5200","0.6497","-0.0040"
"27.5400","0.6503","-0.0028"
"27.5600","0.6509","0.0009"
"27.5800","0.6512","-0.0029"
"27.6000","0.6518","-0.0037"
"27.6200","0.6521","-0.0044"
"27.6400","0.6524","-0.0044"
"27.6600","0.6527","-0.0028"
"27.6800","0.6537","0.0009"
"27.7000","0.6542","-0.0026"
"27.7200","0.6545","-0.0031"
"27.7400","0.6549","-0.0033"
"27.7600","0.6555","0.0042"
"27.7800","0.6557","0.0003"
"27.8000","0.6562","-0.0020"
"27.8200","0.6565","-0.0042"
"27.8400","0.6570","-0.0045"
"27.8600","0.6575","0.0047"
"27.8800","0.6577","0.0005"
"27.9000","0.6579","-0.0013"
"27.9200","0.6587","-0.0021"
"27.9400","0.6594","-0.0026"
"27.9600","0.6597","0.0066"
"27.9800","0.6604","0.0005"
"28.0000","0.6607","-0.0015"
"28.0200","0.6612","-0.0029"
"28.0400","0.6617","-0.0040"
"28.0600","0.6621","0.0069"
"28.0800","0.6626","-0.0010"
"28.1000","0.6631","-0.0027"
"28.1200","0.6637","-0.0046"
"28.1400","0.6642","-0.0055"
"28.1600","0.6646","0.0042"
"28.1800","0.6649","-0.0018"
"28.2000","0.6657","-0.0037"
"28.2200","0.6663","-0.0039"
"28.2400","0.6666","-0.0048"
"28.2600","0.6671","0.0019"
"28.2800","0.6674","0.0000"
"28.3000","0.6682","-0.0051"
"28.3200","0.6686","-0.0051"
"28.3400","0.6690","-0.0028"
"28.3600","0.6693","0.0002"
"28.3800","0.6698","-0.0024"
"28.4000","0.6703","-0.0033"
"28.4200","0.6707","-0.0021"
"28.4400","0.6711","-0.0021"
"28.4600","0.6715","0.0016"
"28.4800","0.6719","-0.0024"
"28.5000","0.6723","-0.0030"
"28.5200","0.6728","-0.0030"
"28.5400","0.6731","-0.0031"
"28.5600","0.6735","0.0017"
"28.5800","0.6741","-0.0018"
"28.6000","0.6744","-0.0017"
"28.6200","0.6751","-0.0024"
"28.6400","0.6754","-0.0032"
"28.6600","0.6758","0.0033"
"28.6800","0.6765","-0.0026"
"28.7000","0.6766","-0.0033"
"28.7200","0.6774","-0.0035"
"28.7400","0.6779","-0.0040"
"28.7600","0.6786","0.0050"
"28.7800","0.6794","-0.0014"
"28.8000","0.6797","-0.0030"
"28.8200","0.6801","-0.0046"
"28.8400","0.6805","-0.0036"
"28.8600","0.6811","-0.0028"
"28.8800","0.6815","0.0055"
"28.9000","0.6819","-0.0012"
"28.9200","0.6825","-0.0033"
"28.9400","0.6829","-0.0045"
"28.9600","0.6833","0.0065"
"28.9800","0.6837","-0.0013"
"29.0000","0.6841","-0.0035"
"29.0200","0.6846","-0.0036"
"29.0400","0.6848","-0.0035"
"29.0600","0.6852","-0.0021"
"29.0800","0.6858","-0.0009"
"29.1000","0.6863","-0.0037"
"29.1200","0.6867","-0.0036"
"29.1400","0.6873","-0.0003"
"29.1600","0.6878","0.0015"
"29.1800","0.6884","-0.0016"
"29.2000","0.6887","-0.0036"
"29.2200","0.6890","-0.0037"
"29.2400","0.6896","-0.0026"
"29.2600","0.6901","0.0001"
"29.2800","0.6906","-0.0028"
"29.3000","0.6910","-0.0027"
"29.3200","0.6913","-0.0035"
"29.3400","0.6917","-0.0026"
"29.3600","0.6923","0.0032"
"29.3800","0.6928","-0.0024"
"29.4000","0.6932","-0.0017"
"29.4200","0.6937","-0.0019"
"29.4400","0.6941","-0.0026"
"29.4600","0.6945","0.0050"
"29.4800","0.6951","-0.0004"
"29.5000","0.6958","-0.0028"
"29.5200","0.6960","-0.0031"
"29.5400","0.6964","-0.0030"
"29.5600","0.6968","0.0066"
"29.5800","0.6974","-0.0009"
"29.6000","0.6979","-0.0032"
"29.6200","0.6983","-0.0033"
"29.6400","0.6989","-0.0023"
"29.6600","0.6993","0.0077"
"29.6800","0.7000","0.0000"
"29.7000","0.7004","-0.0011"
"29.7200","0.7008","-0.0011"
"29.7400","0.7014","-0.0022"
"29.7600","0.7018","0.0080"
"29.7800","0.7022","-0.0004"
"29.8000","0.7028","-0.0019"
"29.8200","0.7030","-0.0033"
"29.8400","0.7036","-0.0040"
"29.8600","0.7039","0.0042"
"29.8800","0.7046","-0.0015"
"29.9000","0.7052","-0.0024"
"29.9200","0.7056","-0.0030"
"29.9400","0.7061","-0.0048"
"29.9600","0.7065","0.0004"
"29.9800","0.7071","0.0012"
"30.0000","0.7075","-0.0016"
"30.0200","0.7079","-0.0028"
"30.0400","0.7083","-0.0014"
"30.0600","0.7089","0.0018"
"30.0800","0.7091","-0.0014"
"30.1000","0.7094","-0.0030"
"30.1200","0.7098","-0.0027"
"30.1400","0.7105","-0.0041"
"30.1600","0.7109","0.0006"
"30.1800","0.7114","-0.0026"
"30.2000","0.7118","-0.0035"
"30.2200","0.7122","-0.0031"
"30.2400","0.7128","-0.0025"
"30.2600","0.7134","0.0038"
"30.2800","0.7139","-0.0011"
"30.3000","0.7144","-0.0032"
"30.3200","0.7149","-0.0028"
"30.3400","0.7155","-0.0036"
"30.3600","0.7159","0.0035"
"30.3800","0.7163","-0.0010"
"30.4000","0.7168","-0.0034"
"30.4200","0.7175","-0.0040"
"30.4400","0.7179","-0.0035"
"30.4600","0.7185","0.0046"
"30.4800","0.7189","-0.0010"
"30.5000","0.7194","-0.0029"
"30.5200","0.7198","-0.0024"
"30.5400","0.7203","-0.0023"
